State,Scheduled employment,Category,Category details,Effective from,Notification date,Daily rate,Monthly rate,PDF URL,Notes
West Bengal,Ice Factory,Skilled,,01-07-2025,17-06-2025,,12048,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Ice Factory,Highly Skilled,,01-07-2025,17-06-2025,,13252,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Ice Factory,Unskilled,,01-07-2025,17-06-2025,,9945,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Ice Factory,Semi-skilled,,01-07-2025,17-06-2025,,10387,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Ice Factory,Skilled,,01-07-2025,17-06-2025,,11427,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Ice Factory,Highly Skilled,,01-07-2025,17-06-2025,,12572,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Information Technology,Unskilled,,01-07-2025,17-06-2025,,10329,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Information Technology,Semi-skilled,,01-07-2025,17-06-2025,,11363,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Information Technology,Skilled,,01-07-2025,17-06-2025,,12499,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Information Technology,Highly Skilled,,01-07-2025,17-06-2025,,13748,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Information Technology,Unskilled,,01-07-2025,17-06-2025,,9760,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Information Technology,Semi-skilled,,01-07-2025,17-06-2025,,10733,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Information Technology,Skilled,,01-07-2025,17-06-2025,,11807,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Information Technology,Highly Skilled,,01-07-2025,17-06-2025,,12990,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Jewellery Manufacturing,Unskilled,,01-07-2025,17-06-2025,,10329,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Jewellery Manufacturing,Semi-skilled,,01-07-2025,17-06-2025,,11363,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Jewellery Manufacturing,Skilled,,01-07-2025,17-06-2025,,12499,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Jewellery Manufacturing,Highly Skilled,,01-07-2025,17-06-2025,,13748,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Jewellery Manufacturing,Unskilled,,01-07-2025,17-06-2025,,9760,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Jewellery Manufacturing,Semi-skilled,,01-07-2025,17-06-2025,,10733,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Jewellery Manufacturing,Skilled,,01-07-2025,17-06-2025,,11807,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Jewellery Manufacturing,Highly Skilled,,01-07-2025,17-06-2025,,12990,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Laundry and Laundry Services,Unskilled,,01-07-2025,17-06-2025,,9956,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Laundry and Laundry Services,Semi-skilled,,01-07-2025,17-06-2025,,10952,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Laundry and Laundry Services,Skilled,,01-07-2025,17-06-2025,,12048,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Laundry and Laundry Services,Highly Skilled,,01-07-2025,17-06-2025,,13252,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Laundry and Laundry Services,Unskilled,,01-07-2025,17-06-2025,,9945,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Laundry and Laundry Services,Semi-skilled,,01-07-2025,17-06-2025,,10387,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Laundry and Laundry Services,Skilled,,01-07-2025,17-06-2025,,11427,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Laundry and Laundry Services,Highly Skilled,,01-07-2025,17-06-2025,,12572,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Non-Banking Private Financial Institutions,Unskilled,,01-07-2025,17-06-2025,,10329,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Non-Banking Private Financial Institutions,Semi-skilled,,01-07-2025,17-06-2025,,11363,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Non-Banking Private Financial Institutions,Skilled,,01-07-2025,17-06-2025,,12499,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Non-Banking Private Financial Institutions,Highly Skilled,,01-07-2025,17-06-2025,,13748,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Non-Banking Private Financial Institutions,Unskilled,,01-07-2025,17-06-2025,,9760,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Non-Banking Private Financial Institutions,Semi-skilled,,01-07-2025,17-06-2025,,10733,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Non-Banking Private Financial Institutions,Skilled,,01-07-2025,17-06-2025,,11807,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Non-Banking Private Financial Institutions,Highly Skilled,,01-07-2025,17-06-2025,,12990,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Manufacturing of rubber products,Unskilled,,01-07-2025,17-06-2025,,10326,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Manufacturing of rubber products,Semi-skilled,,01-07-2025,17-06-2025,,11358,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Manufacturing of rubber products,Skilled,,01-07-2025,17-06-2025,,12495,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Manufacturing of rubber products,Unskilled,,01-07-2025,17-06-2025,,9758,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Manufacturing of rubber products,Semi-skilled,,01-07-2025,17-06-2025,,10732,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Manufacturing of rubber products,Skilled,,01-07-2025,17-06-2025,,11806,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
