State,Scheduled Employment,Category,Category Detail,Zone,Effective From,Notification Date,Daily Rate (₹),Monthly Rate (₹),PDF URL,Notes
Puducherry,Employment in Shops and Establishments,Service Shops (Watch/Radio/Bicycle),Watch Mechanic,,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Service Shops (Watch/Radio/Bicycle),Radio Mechanic / Repairer,,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Service Shops (Watch/Radio/Bicycle),Audio and Video Mechanic / Repairer,,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Service Shops (Watch/Radio/Bicycle),Bicycle Fitter,,02-09-2024,02-09-2024,,11131,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Optical Shops,Optical Mechanic / Grinder / Purchaser,,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Optical Shops,Refractory Mechanic,,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Block Making and Rubber Stamp Making,Engraver,,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Block Making and Rubber Stamp Making,Block Maker,,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Block Making and Rubber Stamp Making,Assistant Engraver,,02-09-2024,02-09-2024,,11192,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Block Making and Rubber Stamp Making,Painter / Artist,,02-09-2024,02-09-2024,,11242,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Electrical Light and Sound Service Shop,Electrician / Wireman / Electrical Repairer,,02-09-2024,02-09-2024,,11242,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Electrical Light and Sound Service Shop,Assistant Wireman,,02-09-2024,02-09-2024,,11192,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Electrical Light and Sound Service Shop,Mike Operator,,02-09-2024,02-09-2024,,11192,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
