State,Scheduled Employment,Category,Category Detail,Zone,Effective From,Notification Date,Daily Rate (₹),Monthly Rate (₹),PDF URL,Notes
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Semi-Skilled,"Assistant Fitter, Assistant Electrician, Assistant Blacksmith, Assistant Welder, Assistant Turner, Assistant Carpenter, Assistant Greaser, Assistant Painter, Salesman, Assistant Mechanic, Learners / Apprentice, Tinker, Tyre Fitter, Other Semi skilled Worker",Zone 2,2025-04-01,NaT,653.07,16979.67,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Semi-Skilled,"Assistant Fitter, Assistant Electrician, Assistant Blacksmith, Assistant Welder, Assistant Turner, Assistant Carpenter, Assistant Greaser, Assistant Painter, Salesman, Assistant Mechanic, Learners / Apprentice, Tinker, Tyre Fitter, Other Semi skilled Worker",Zone 3,2025-04-01,NaT,603.56,15692.32,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Semi-Skilled,"Assistant Fitter, Assistant Electrician, Assistant Blacksmith, Assistant Welder, Assistant Turner, Assistant Carpenter, Assistant Greaser, Assistant Painter, Salesman, Assistant Mechanic, Learners / Apprentice, Tinker, Tyre Fitter, Other Semi skilled Worker",Zone 4,2025-04-01,NaT,554.04,14404.97,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Skilled,"Turner, Fitter, Mechanic, Welder, Electrician, Time Keeper, Carpenter, Painter, Tin Smith, Upholstery, Machinist, Vulcanizer, Other Skilled Worker",Zone 1,2025-04-01,NaT,725.31,18811.03,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Skilled,"Turner, Fitter, Mechanic, Welder, Electrician, Time Keeper, Carpenter, Painter, Tin Smith, Upholstery, Machinist, Vulcanizer, Other Skilled Worker",Zone 2,2025-04-01,NaT,667.59,17357.19,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Skilled,"Turner, Fitter, Mechanic, Welder, Electrician, Time Keeper, Carpenter, Painter, Tin Smith, Upholstery, Machinist, Vulcanizer, Other Skilled Worker",Zone 3,2025-04-01,NaT,616.76,16035.52,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Skilled,"Turner, Fitter, Mechanic, Welder, Electrician, Time Keeper, Carpenter, Painter, Tin Smith, Upholstery, Machinist, Vulcanizer, Other Skilled Worker",Zone 4,2025-04-01,NaT,565.92,14713.85,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Highly Skilled,Foreman,Zone 1,2025-04-01,NaT,771.42,20056.85,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Highly Skilled,Foreman,Zone 2,2025-04-01,NaT,711.15,18489.75,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Highly Skilled,Foreman,Zone 3,2025-04-01,NaT,656.36,17065.12,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Highly Skilled,Foreman,Zone 4,2025-04-01,NaT,601.56,15640.49,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Highly Skilled,Supervisor Assistant Foreman,Zone 1,2025-04-01,NaT,748.79,19468.55,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Highly Skilled,Supervisor Assistant Foreman,Zone 2,2025-04-01,NaT,690.58,17954.93,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Highly Skilled,Supervisor Assistant Foreman,Zone 3,2025-04-01,NaT,637.66,16578.92,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Highly Skilled,Supervisor Assistant Foreman,Zone 4,2025-04-01,NaT,584.73,15202.91,,
